County_Name,State_Name,Latitude,Longitude,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03
Bourbon,Kansas,37.8552491,-94.8492721,0,0,0,0,0,0,0,0,0,1,1,1,1,3,3,3,3,3,3,3,3
Bourbon,Kentucky,38.2066795,-84.2171359,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4
Bowie,Texas,33.5590000,-97.8486000,0,0,1,1,1,1,1,1,1,1,1,1,1,2,3,3,4,9,9,9,10
Box Elder,Utah,41.5565387,-113.1681006,0,0,0,0,0,0,1,1,1,1,1,0,0,0,4,5,0,7,7,7,10
Boyd,Kentucky,38.3582419,-82.6881959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,13
Boyle,Kentucky,37.6243345,-84.8669331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,4,7
Bracken,Kentucky,38.6864029,-84.0906830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
Bradford,Florida,29.9499643,-82.1687804,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,5,5
Bradford,Pennsylvania,41.7886220,-76.5155525,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,3,3,7,8,8,9
Bradley,Arkansas,33.4664070,-92.1623419,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4,4,4,4,4
Bradley,Tennessee,35.1540652,-84.8595656,0,0,0,0,0,0,1,1,2,1,1,3,5,6,5,8,9,10,10,18,21
Branch,Michigan,41.9161093,-85.0590276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,6
Brazoria,Texas,29.0497100,-95.5620000,0,2,2,2,3,4,10,14,14,16,16,33,39,52,61,61,79,95,95,123,136
Brazos,Texas,30.6604858,-96.3020730,0,0,0,1,3,4,6,10,12,12,12,21,28,31,40,44,46,53,63,68,72
Breathitt,Kentucky,37.5215405,-83.3240653,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,2,2,2,1
Breckinridge,Kentucky,37.7711165,-86.4276197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0
Bremer,Iowa,42.7745740,-92.3180197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Brevard,Florida,28.2934842,-80.7323563,0,0,0,1,2,3,4,5,7,7,7,12,14,20,27,30,32,37,37,49,62
Bristol,Massachusetts,41.7983696,-71.1142812,0,1,2,5,5,6,6,14,24,25,25,67,90,129,179,208,263,306,306,424,517
Bristol,Rhode Island,41.7180990,-71.2866149,0,0,0,0,0,0,4,4,14,24,24,24,6,6,12,12,13,18,18,21,21
Bristol,Virginia,36.6129169,-82.1659098,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
Broadwater,Montana,46.2694000,-111.4520000,0,0,0,1,1,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,4
Brockton,Massachusetts,42.0477500,-71.0206401,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Brookings,South Dakota,44.3696792,-96.7904787,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2
Brooks,Georgia,30.8421301,-83.5804426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,4,5
Broome,New York,42.1602180,-75.8196459,1,1,1,1,1,1,1,3,3,7,9,11,16,18,23,29,35,38,42,46,56
Broomfield,Colorado,39.9359800,-105.0527000,0,0,0,0,0,0,2,1,1,2,2,8,10,13,16,17,18,20,20,30,36
Broward,Florida,26.1522454,-80.4870534,19,36,36,48,72,96,128,164,217,263,263,412,505,631,820,1012,1137,1219,1219,1481,1598
Brown,Indiana,39.1961871,-86.2273495,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,3,3,3,3,3
Brown,Minnesota,44.2421849,-94.7273646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
Brown,Ohio,38.9346634,-83.8673669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,3
Brown,South Dakota,45.5897400,-98.3515913,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,3,3,4,6,7
Brown,Texas,31.7742749,-98.9998503,0,0,0,0,1,1,2,2,2,2,2,3,3,3,3,3,3,3,3,4,4
Brown,Wisconsin,44.4526273,-88.0037092,0,0,0,0,1,2,2,3,3,3,3,3,4,5,6,6,7,9,11,17,24
Brunswick,North Carolina,34.0705938,-78.2374968,1,1,1,1,1,1,4,6,6,8,8,10,11,12,12,12,14,16,16,23,24
Brunswick,Virginia,36.7647074,-77.8589861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
Bryan,Georgia,32.0142589,-81.4433784,0,0,0,0,0,0,0,0,0,0,0,3,3,4,7,7,7,7,8,11,15
Bryan,Oklahoma,33.9625096,-96.2507799,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,3
Buchanan,Iowa,42.4707711,-91.8378247,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,3,3
Buchanan,Missouri,39.6598198,-94.8061198,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,5,5,5,8
Buckingham,Virginia,37.5718906,-78.5287798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3
Bucks,Pennsylvania,40.3369404,-75.1067941,3,4,5,8,9,12,24,28,34,43,43,110,110,144,216,249,249,319,319,450,450
Buena Vista City,Virginia,37.7314973,-79.3566101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Buffalo,Nebraska,40.8557340,-99.0748000,0,0,0,0,0,0,1,1,2,2,2,2,2,4,5,5,6,6,6,8,9
Buffalo,Wisconsin,44.3842394,-91.7519248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2
Bullitt,Kentucky,37.9700985,-85.6957676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,6,6,10
Bulloch,Georgia,32.3968474,-81.7431791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,4,5
Bullock,Alabama,32.1004473,-85.7159498,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3,3,3,2,2
Bulter,Ohio,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Buncombe,North Carolina,35.6111326,-82.5300939,0,0,0,0,1,1,1,2,4,8,8,12,15,17,17,19,21,22,22,31,31
Bureau,Illinois,41.4041499,-89.5286616,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2
Burke,Georgia,33.0610979,-82.0007028,0,0,0,0,0,0,0,0,0,1,1,1,3,3,3,4,4,8,8,8,8
Burke,North Carolina,35.7495071,-81.7045060,0,0,0,0,0,0,0,0,0,0,0,2,2,3,4,4,5,6,6,9,13
Burke,North Dakota,48.7909926,-102.5182517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
Burleigh,North Dakota,46.9780104,-100.4669442,0,0,0,0,2,11,13,15,16,16,16,18,23,25,28,28,29,29,32,32,32
Burleson,Texas,30.4924360,-96.6212794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
Burlington,New Jersey,40.0768700,-74.8577500,3,4,5,5,10,14,17,21,26,36,36,48,64,88,115,142,178,202,255,294,367
Burnet,Texas,30.7885111,-98.1824002,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,3,3,3,4,4
Butler,Alabama,31.7524985,-86.6802157,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
Butler,Iowa,42.7315540,-92.7901531,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
Butler,Kansas,37.7812809,-96.8390308,0,1,1,1,1,2,2,2,3,3,3,3,3,3,3,3,3,3,5,7,7
Butler,Kentucky,37.2072658,-86.6816972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
Butler,Missouri,36.7163759,-90.4065285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Butler,Ohio,39.4386384,-84.5761677,0,6,6,6,8,8,12,16,17,17,17,18,21,23,25,27,30,36,41,45,49
Butler,Pennsylvania,40.9117606,-79.9129822,0,0,0,0,0,0,0,1,1,5,5,12,19,26,41,47,49,60,64,69,75
Butte,California,39.6670914,-121.6009110,0,0,0,0,0,0,0,0,1,2,2,4,5,5,5,5,8,8,8,9,10
Butte,South Dakota,44.9058505,-103.5080580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Butts,Georgia,33.2878054,-83.9571448,0,0,0,0,0,0,0,0,2,2,2,3,3,3,5,5,6,8,8,9,9
Cabarrus,North Carolina,35.2372000,-80.5423000,1,1,1,1,1,1,2,6,6,6,10,18,18,22,32,32,38,47,47,57,58
Cabell,West Virginia,38.4189485,-82.2397722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,5
Cache,Utah,41.7224440,-111.7435477,0,0,0,0,0,2,2,2,2,3,3,0,0,0,5,5,0,7,7,7,15
Caddo,Louisiana,32.7563200,-93.9737400,1,1,3,4,5,7,12,15,15,34,34,93,115,140,189,219,222,242,298,336,377
Caddo,Oklahoma,35.1743821,-98.3751833,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2
Calaveras,California,38.2047357,-120.5540655,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3
Calcasieu,Louisiana,30.2296992,-93.3579989,0,0,0,0,0,0,3,4,4,4,4,11,15,22,28,35,42,65,90,108,119
Caldwell,Kentucky,37.1453068,-87.8678604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Caldwell,Louisiana,32.0922523,-92.1165078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
Caldwell,Missouri,39.6557513,-93.9828327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Caldwell,North Carolina,35.9529619,-81.5465487,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,5
Caldwell,Texas,29.8371241,-97.6199661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2
Caledonia,Vermont,44.4647375,-72.1023325,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,3,4,4
Calhoun,Alabama,33.7713801,-85.8261084,0,0,0,0,1,1,1,1,1,2,2,2,2,3,3,3,9,9,11,12,20
Calhoun,Florida,30.4059162,-85.1972548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2
Calhoun,Georgia,31.5291062,-84.6244857,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,6,9,10,10,11
Calhoun,Michigan,42.2465365,-85.0055836,0,0,0,0,0,0,0,1,2,3,3,6,7,9,11,15,17,17,23,25,31
Calhoun,Mississippi,33.9364576,-89.3365118,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,4,4
Calhoun,South Carolina,33.6759594,-80.7836390,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,3,3
Calhoun,Texas,28.4870849,-96.6464077,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,5,6,7,7,8,8
Callaway,Missouri,38.8366013,-91.9259208,0,0,0,0,0,0,0,0,0,1,1,2,2,3,6,8,13,14,14,18,18
Calloway,Kentucky,36.6212479,-88.2843854,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,3,3,3,3,5
Calumet,Wisconsin,44.0834509,-88.1835902,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3
Calvert,Maryland,38.5402082,-76.5651139,0,0,0,0,0,1,1,1,2,1,3,3,7,9,8,10,12,15,18,22,30
Camas,Idaho,43.4630390,-114.8053309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
Cambria,Pennsylvania,40.4952108,-78.7136965,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,3,4,4
Camden,Georgia,30.9325025,-81.6711281,1,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,4,4,4,6,6
Camden,Missouri,38.0188975,-92.7652237,0,0,0,0,0,0,0,0,0,1,1,1,1,1,4,7,11,12,12,19,21
Camden,New Jersey,39.9452500,-75.1191300,2,2,3,3,8,13,11,15,22,33,33,61,73,95,123,163,200,228,289,343,406
Camden,South Carolina,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameron,Pennsylvania,41.4367477,-78.2038112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
Cameron,Texas,26.1359746,-97.5242397,0,0,0,0,2,0,1,6,6,6,6,7,10,13,13,20,20,26,26,37,55
Camp,Texas,32.9732059,-94.9785717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Campbell,Kentucky,38.9435608,-84.3812520,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,4,4,8,8,8,12
Campbell,Tennessee,36.4034563,-84.1493609,1,1,1,1,1,1,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4
Campbell,Virginia,37.2055836,-79.0964067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2
Campbell,Wyoming,44.2484104,-105.5483854,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,3,4,6,6
Canadian,Oklahoma,35.5425812,-97.9825648,0,0,1,1,1,2,2,2,2,2,2,5,6,11,11,12,15,19,24,28,29
Candler,Georgia,32.4033809,-82.0736346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
Cannon,Tennessee,35.8087137,-86.0616341,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,3,3,3,4,4
Canyon,Idaho,43.6250670,-116.7092605,0,0,0,0,0,0,1,1,3,3,3,8,13,23,22,40,48,53,53,79,89
Cape Girardeau,Missouri,37.3027100,-89.5445300,0,0,0,0,0,0,0,0,0,0,0,3,3,5,5,5,13,15,15,15,15
Cape May,New Jersey,38.9354700,-74.9213700,0,0,0,0,0,1,1,2,2,2,2,4,6,7,7,9,9,15,22,34,44
Carbon,Montana,45.2273450,-109.0281534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Carbon,Pennsylvania,40.9181960,-75.7088375,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,9,13,17,23,26,34
Carbon,Utah,39.6480907,-110.5888022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Carbon,Wyoming,41.6946074,-106.9306547,0,0,0,0,0,0,0,1,1,2,2,3,3,3,3,3,3,3,3,3,3
Carlton,Minnesota,46.5923427,-92.6770251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5
Caroline,Maryland,38.8717070,-75.8315837,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,3,4,4,4,4,4
Caroline,Virginia,38.0267676,-77.3472581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Caroll,Indiana,40.5828548,-86.5634483,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Carroll,Arkansas,36.3403038,-93.5351466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Carroll,Georgia,33.5826264,-85.0798231,0,0,0,0,0,0,7,14,16,21,21,50,52,55,64,70,97,123,131,139,147
Carroll,Illinois,42.0704740,-89.9281068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,4,4
Carroll,Indiana,40.5828548,-86.5634483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2
Carroll,Iowa,42.0658500,-94.8679300,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Carroll,Kentucky,38.6651973,-85.1209864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2
Carroll,Maryland,39.5629588,-77.0224657,1,1,1,2,1,2,4,3,4,5,5,5,7,9,10,82,82,92,96,105,129
Carroll,Mississippi,33.4484301,-89.9201267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,5
Carroll,New Hampshire,43.8128000,-71.2506000,0,0,1,1,4,4,5,5,6,6,7,7,7,8,8,10,10,12,12,14,17
Carroll,Ohio,40.5795893,-81.0897524,0,0,0,0,0,0,0,0,1,2,2,3,3,3,3,4,5,5,5,5,5
Carroll,Tennessee,35.9730981,-88.4502194,0,0,0,0,0,0,1,1,2,2,2,3,3,4,4,5,5,5,5,5,6
Carroll,Virginia,36.7315676,-80.7339600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
Carson City,Nevada,39.1650600,-119.7669700,0,0,0,2,1,1,2,2,2,3,3,2,2,2,5,5,5,5,5,5,5
Carter,Kentucky,38.3181082,-83.0494922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Carter,Missouri,36.9412204,-90.9623691,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,4,4,4,4
Carter,Oklahoma,34.2508462,-97.2857645,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
Carter,Tennessee,36.2927567,-82.1273912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3
Carteret,North Carolina,34.8379733,-76.6653633,0,0,0,0,0,0,1,5,5,5,5,5,5,6,7,7,11,12,14,14,16
Carver,Minnesota,44.7632500,-93.6252400,1,1,1,1,2,3,3,3,7,8,8,8,8,8,9,9,10,10,10,10,10
Cascade,Montana,47.3076531,-111.3468672,0,0,0,0,0,0,0,3,3,3,3,5,5,7,7,7,7,9,9,11,11
Cass,Indiana,40.7614645,-86.3459280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2
Cass,Michigan,41.9153928,-85.9934540,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,4,4,6,6,6
Cass,Minnesota,46.9196632,-94.3207457,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Cass,Missouri,38.6469315,-94.3547931,0,0,0,2,2,2,6,6,6,6,6,8,8,8,8,8,9,14,14,21,21
Cass,Nebraska,40.9097579,-96.1413609,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2
Cass,North Dakota,46.9329695,-97.2481212,0,0,0,1,1,1,1,1,1,1,1,6,8,11,18,20,24,32,34,43,46
Cass,Texas,33.0735188,-94.3450541,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,4,4
Cassia,Idaho,42.2838939,-113.6002944,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,3,4
Castro,Texas,34.5299946,-102.2616703,0,0,0,0,0,0,1,2,2,2,2,5,6,7,8,8,8,8,8,8,11
Caswell,North Carolina,36.3934130,-79.3336285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
Catahoula,Louisiana,31.6663551,-91.8468593,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,3,3,3,5,6
Catawba,North Carolina,35.6639945,-81.2195283,0,0,0,0,0,0,1,1,1,4,4,4,9,10,10,14,14,16,16,16,20
Catoosa,Georgia,34.9036889,-85.1382067,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,3,3,3,4,5,6
Cattaraugus,New York,42.2485958,-78.6788120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,6,7,8,9
Cayuga,New York,42.9214520,-76.5491749,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,4,4,4,6,6
Cecil,Maryland,39.5691696,-75.9419957,0,0,0,0,0,0,0,0,1,1,3,4,4,12,13,13,13,14,16,20,25
Cedar,Iowa,41.7723001,-91.1323941,0,0,0,0,0,0,0,0,0,0,0,1,4,5,6,7,8,9,9,11,11
Cedar,Missouri,37.7284005,-93.8617457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5
Central Utah,Utah,40.1022014,-111.6472188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
Centre,Pennsylvania,40.9193080,-77.8197979,0,0,0,0,0,0,1,1,1,3,3,8,9,11,15,22,24,26,27,28,32
Cerro Gordo,Iowa,43.0815243,-93.2607970,0,0,0,0,0,0,0,0,2,2,2,2,2,3,4,6,7,7,8,10,10
Chaffee,Colorado,38.7468588,-106.1940157,0,0,0,0,0,0,0,2,3,3,3,3,5,5,11,15,15,17,17,18,19
Chambers,Alabama,32.9142500,-85.3919974,0,0,0,0,0,1,2,1,2,2,2,10,13,15,17,27,36,36,42,67,81
Chambers,Georgia,32.9142500,-85.3919974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chambers,Texas,29.7391435,-94.6081691,0,0,0,0,0,0,0,1,1,1,1,1,2,2,3,3,5,8,8,9,11
Champaign,Illinois,40.1142000,-88.2435000,0,1,1,1,1,1,1,3,2,3,3,8,10,10,15,21,23,26,26,43,51
Champaign,Ohio,40.1376205,-83.7695105,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,3,3,4,4,5
Chariton,Missouri,39.5156424,-92.9625356,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,4,4,4,4
Charke,Virginia,39.1122658,-77.9966430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2
Charles,Maryland,38.4741042,-77.0128671,1,1,1,1,2,2,2,4,5,5,5,8,10,17,21,28,33,40,56,69,90
Charles City,Virginia,37.3419700,-77.0725000,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4
Charles Mix,South Dakota,43.2074746,-98.5766704,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Charleston,South Carolina,32.7811500,-79.9316000,1,1,1,3,4,5,6,9,14,31,31,52,60,92,108,117,123,142,142,231,247
Charlevoix,Michigan,45.3165300,-85.2607200,1,1,1,1,1,1,1,1,2,2,2,4,4,4,4,4,4,4,4,5,5
Charlotte,Florida,26.9084833,-81.9034392,1,1,1,1,1,1,2,2,2,3,3,3,4,8,16,16,20,24,24,38,43
Charlottesville,Virginia,38.0373133,-78.4870211,0,0,0,0,0,0,0,0,0,4,4,6,9,11,12,12,13,14,16,17,17
Charlottesville City,Virginia,38.0373133,-78.4870211,0,0,1,1,1,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0
Charlton,Georgia,30.7817109,-82.1377648,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chatham,Georgia,32.0038144,-81.1330707,0,0,0,0,0,0,2,4,4,4,4,7,9,10,15,16,19,32,36,44,65
Chatham,North Carolina,35.7026299,-79.2554158,1,1,1,3,3,3,3,3,3,3,3,6,9,11,12,13,14,16,16,19,19
Chattahoochee,Georgia,32.3470205,-84.7868076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2
Chattooga,Georgia,34.4749213,-85.3455510,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,3,3,3,3,3
Chautauqua,Kansas,37.1500473,-96.2454146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2
Chautauqua,New York,42.2282627,-79.3664330,0,0,0,0,0,0,0,0,0,0,0,2,2,2,7,7,7,8,8,8,9
Chaves,New Mexico,33.3632025,-104.4669295,0,0,0,0,0,0,0,0,0,4,4,4,4,4,7,8,10,10,10,13,13
Cheatham,Tennessee,36.2613709,-87.0872357,0,0,0,0,1,1,2,2,4,4,4,7,7,7,7,8,8,10,10,11,11
Cheboygan,Michigan,45.4460469,-84.5003771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,6
Chelan,Washington,47.8670717,-120.6252677,0,0,0,2,2,2,2,3,3,6,6,10,10,13,13,13,14,17,17,20,20
Chemung,New York,42.1411881,-76.7600106,0,0,0,0,0,0,0,0,2,2,3,3,7,11,12,15,15,20,22,22,35
Chenango,New York,42.4934944,-75.6115371,0,0,0,0,1,1,1,2,2,3,3,3,3,4,8,15,17,19,26,28,32
Cherokee,Alabama,34.0753325,-85.6213500,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,4,5
Cherokee,Georgia,34.2439897,-84.4762441,1,6,7,7,9,16,16,17,18,24,24,36,44,46,54,60,69,78,83,94,114
Cherokee,Kansas,37.1692669,-94.8462676,0,0,0,0,0,1,1,1,1,2,2,2,2,2,2,2,2,3,3,4,5
Cherokee,North Carolina,35.1338599,-84.0634570,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,6,7,9,11,11,11
Cherokee,Oklahoma,35.9066233,-94.9996509,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,7,7,7
Cherokee,South Carolina,35.0473537,-81.6197239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Cherokee,Texas,31.8369771,-95.1651672,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,5,6,6
Chesapeake,Virginia,36.6777309,-76.3022288,0,0,0,0,0,0,0,0,0,0,0,3,4,5,7,17,18,23,31,39,50
Cheshire,New Hampshire,42.9193685,-72.2511748,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,3,3,4,4,8,9
Chester,Pennsylvania,39.9732037,-75.7484515,1,2,2,6,9,10,17,19,23,40,40,54,84,107,116,137,146,159,183,210,226
Chester,South Carolina,34.6920937,-81.1592143,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,6,7
Chester,Tennessee,35.4217467,-88.6135223,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,3,3,3,3,5
Chesterfield,South Carolina,34.6397050,-80.1586470,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,6,6,6,10,10
Chesterfield,Virginia,37.3775600,-77.5081700,1,1,2,4,5,6,6,7,8,9,9,11,12,12,12,12,21,43,59,73,89
Chickasaw,Mississippi,33.9208836,-88.9478450,0,0,0,0,0,0,0,0,1,3,3,6,7,9,10,10,10,13,15,14,15
Chicot,Arkansas,33.2677505,-91.2993761,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2
Chilton,Alabama,32.8477794,-86.7188270,0,0,0,0,0,0,0,0,0,0,0,4,4,7,7,7,10,11,13,14,15
Chippewa,Michigan,46.3038192,-84.5940658,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1
Chippewa,Wisconsin,45.0693964,-91.2798920,0,0,0,0,0,0,1,1,1,1,1,1,1,3,4,4,7,8,10,11,14
Chisago,Minnesota,45.5024605,-92.9083447,0,0,0,0,0,0,1,1,1,2,2,2,2,2,1,1,3,3,3,3,4
Chittenden,Vermont,44.4579951,-73.0540497,1,2,4,4,4,4,9,22,22,32,32,55,75,90,105,117,117,152,164,177,199
Choctaw,Alabama,32.0196179,-88.2631853,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3,4,4,4
