County_Name,State_Name,Latitude,Longitude,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29
Kossuth,Iowa,43.2041008,-94.2067098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Crosse,Wisconsin,43.8126700,-91.2520600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Paz,Arizona,33.7291954,-113.9812314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Plata,Colorado,37.4000400,-108.0634700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Salle,Illinois,41.3299100,-89.0942600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
La Salle,Louisiana,31.6766959,-92.1604147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LaGrange,Indiana,41.6426076,-85.4264576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LaPorte,Indiana,41.6106000,-86.7225200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LaSalle,Illinois,41.3440074,-88.8859464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lac Qui Parle,Minnesota,45.0000600,-95.9095600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lackawanna,Pennsylvania,41.4368563,-75.6091800,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2
Lafayette,Louisiana,30.2067882,-92.0638937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Lafayette,Mississippi,34.3513386,-89.4781291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lafayette,Missouri,39.0643393,-93.7859246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lafourche,Louisiana,29.7652900,-90.7688100,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2
Lafourche Parish,Louisiana,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lake,Florida,28.7626197,-81.7115535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lake,Illinois,42.3232765,-88.0035345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Lake,Indiana,41.4166063,-87.3821740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Lake,Montana,47.6282001,-114.0858316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lake,Ohio,41.6964084,-81.2373189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Lamar,Alabama,33.7792277,-88.0969236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lamar,Georgia,33.7605900,-95.8281200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lamar,Mississippi,31.2058679,-89.5086548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lamar,Texas,33.6674211,-95.5708708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lamb,Texas,34.0685977,-102.3516334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lamoille,Vermont,44.6057044,-72.6414707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lancaster,Nebraska,40.7841702,-96.6877405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lancaster,Pennsylvania,40.0423624,-76.2476733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Lancaster,South Carolina,34.7209600,-80.7711200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lancaster,Virginia,37.7201432,-76.4674458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lane,Oregon,43.9387350,-122.8479273,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
Lapeer,Michigan,43.0901321,-83.2217857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laramie,Wyoming,41.3069613,-104.6895498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Larimer,Colorado,40.6664525,-105.4609363,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3
Larue,Kentucky,37.5457130,-85.6979863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latimer,Oklahoma,34.8760440,-95.2503435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lauderdale,Alabama,34.9034787,-87.6593865,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Lauderdale,Mississippi,32.4042854,-88.6626063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laurel,Kentucky,37.1105328,-84.1177255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laurens,Georgia,32.4636882,-82.9221646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laurens,South Carolina,34.4835629,-82.0059620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lavaca,Texas,29.3843289,-96.9301097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lawrence,Alabama,34.5148242,-87.3133676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lawrence,Arkansas,36.0412417,-91.1070427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lawrence,Indiana,38.8411637,-86.4834536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lawrence,Mississippi,31.5502185,-90.1069463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lawrence,Ohio,38.5989115,-82.5367219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lawrence,Pennsylvania,40.9912131,-80.3340561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Lawrence,South Dakota,44.3586863,-103.7922467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Le Flore,Oklahoma,34.8984800,-94.9844600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Le Sueur,Minnesota,44.4623300,-93.9147100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LeSeur,Minnesota,43.7468518,-93.6858318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lea,New Mexico,32.7921237,-103.4124297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leake,Mississippi,32.7536480,-89.5240183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leavenworth,Kansas,39.1987240,-95.0385251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,Pennsylvania,40.3671979,-76.4577463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lee,Alabama,32.6010351,-85.3554861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
Lee,Florida,26.5796516,-81.8246853,1,2,2,2,1,1,1,2,2,2,2,3,3,4,5,6
Lee,Georgia,31.7795972,-84.1408802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
Lee,Mississippi,34.2898531,-88.6804133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Lee,North Carolina,35.4750599,-79.1715405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lee,South Carolina,34.1632896,-80.2544425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lee,Virginia,36.7053725,-83.1284989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leelanau,Michigan,44.9384907,-85.8118234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leflore,Mississippi,33.5505280,-90.3010654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lehigh,Pennsylvania,40.6126567,-75.5923206,0,0,0,0,0,0,0,0,1,1,1,1,1,2,3,3
Lenawee,Michigan,41.8950816,-84.0663722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lenoir,North Carolina,35.2389564,-77.6412762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leon,Florida,30.4579680,-84.2779436,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0
Levy,Florida,29.3197128,-82.7426489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lewis,Tennessee,35.5272865,-87.4931993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lewis,Washington,46.5777949,-122.3929158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lewis and Clark,Montana,47.1248150,-112.3941446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lexington,South Carolina,33.9810500,-81.2359500,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1
Liberty,Georgia,31.8279964,-81.4946087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberty,Texas,30.1516897,-94.8121738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Licking,Ohio,40.0916812,-82.4831028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Limestone,Alabama,34.8148920,-86.9772846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Limestone,Texas,31.5453919,-96.5804929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln,Arkansas,33.9574378,-91.7332610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln,Colorado,38.9880405,-103.5139509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln,Georgia,33.7972347,-82.4670814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln,Idaho,43.0023572,-114.1381941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln,Louisiana,33.9854705,-91.5547599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln,Maine,44.0701853,-69.5438710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln,Minnesota,44.4125741,-96.2670561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln,Mississippi,31.5323872,-90.4539340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln,Missouri,39.0575114,-90.9635341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln,Montana,48.5402057,-115.4071753,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Lincoln,Nebraska,41.0477853,-100.7451548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln,North Carolina,35.4857688,-81.2306512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln,Oklahoma,35.7029937,-96.8809398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln,Oregon,44.6418858,-123.8675980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln,South Dakota,43.2789167,-96.7218071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln,Tennessee,35.1405012,-86.5888793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln,Washington,47.5730506,-118.4177041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linn,Iowa,42.0789247,-91.5989639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Linn,Kansas,38.2122746,-94.8429589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linn,Oregon,44.4887414,-122.5343983,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
Litchfield,Connecticut,41.7462600,-73.1889500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Livingston,Illinois,40.8915550,-88.5577231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Livingston,Louisiana,30.4502388,-90.7391483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Livingston,Michigan,42.6029182,-83.9115240,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2
Livingston,New York,42.7280835,-77.7754386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Llano,Texas,30.7056824,-98.6839603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Logan,Colorado,40.7245668,-103.1102630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Logan,Illinois,40.1245268,-89.3675222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Logan,Kentucky,36.8596682,-86.8787961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Logan,Ohio,40.3884835,-83.7658022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Logan,Oklahoma,35.9193151,-97.4433147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Logan,West Virginia,37.8314754,-81.9353258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long,Georgia,31.7525468,-81.7457870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lonoke,Arkansas,34.7542493,-91.8886588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lorain,Ohio,41.4682000,-82.1781500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Los Angeles,California,34.0534900,-118.2453200,1,1,1,1,1,2,2,4,5,8,8,13,21,26,32,37
Loudon,Tennessee,35.7351584,-84.3157052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loudoun,Virginia,39.0906991,-77.6356479,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
Louisa,Virginia,37.9781295,-77.9629619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lowndes,Alabama,32.1547213,-86.6501039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lowndes,Georgia,30.8336283,-83.2676955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Lowndes,Mississippi,33.4730184,-88.4434534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lubbock,Texas,33.6101930,-101.8204416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Lucas,Ohio,41.6198584,-83.6597766,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2
Luce,Michigan,46.4706882,-85.5442926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lumpkin,Georgia,34.5722039,-84.0027424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luzerne,Pennsylvania,41.2866900,-75.9027200,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2
Lycoming,Pennsylvania,41.3433081,-77.0644292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lyman,South Dakota,43.8929823,-99.8598104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lynchburg,Virginia,37.4004090,-79.1909792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lynn,Texas,33.1768364,-101.8159973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lyon,Kansas,38.4561481,-96.1526522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lyon,Kentucky,37.0261669,-88.0789951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lyon,Nevada,39.0204082,-119.1891814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Macomb,Michigan,42.6956500,-82.9217100,0,0,0,0,0,0,0,1,1,2,2,7,11,14,17,20
Macon,Alabama,32.3859344,-85.6925803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Macon,Georgia,32.3576987,-84.0425952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Macon,Illinois,39.8600060,-88.9615817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Macon,Tennessee,36.5320846,-86.0072868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madera,California,36.9620500,-120.0639900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Madison,Alabama,34.7631180,-86.5501895,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Madison,Georgia,34.1277742,-83.2091172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madison,Idaho,43.7841856,-111.6591909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madison,Illinois,38.8300622,-89.9017802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madison,Indiana,40.1616556,-85.7193584,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Madison,Kentucky,37.7201225,-84.2780109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madison,Louisiana,32.3640053,-91.2489752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madison,Mississippi,32.6380796,-90.0350270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madison,Montana,45.3008648,-111.9203794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madison,Nebraska,41.9167276,-97.6007732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madison,New York,42.9129075,-75.6697890,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
Madison,Ohio,39.8940908,-83.4001671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madison,Tennessee,35.6080904,-88.8384391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madison,Virginia,32.6096000,-90.0183300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahaska,Iowa,41.3352070,-92.6408665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahnomen,Minnesota,47.3252345,-95.8089486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahoning,Ohio,41.0146443,-80.7762383,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2
Manassas City,Virginia,38.7479190,-77.4836372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manassas Park,Virginia,38.7667300,-77.4417300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manatee,Florida,27.4964300,-82.5395400,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
Manistee,Michigan,44.3329659,-86.0566640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marathon,Wisconsin,44.8982878,-89.7590945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marengo,Alabama,32.2476084,-87.7895785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maricopa,Arizona,33.3488247,-112.4912788,0,0,0,0,0,0,1,1,2,2,2,2,2,5,5,5
Maries,Missouri,38.1617076,-91.9248165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marin,California,38.0718873,-122.7195348,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Marinette,Wisconsin,45.3832309,-88.0336279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marion,Alabama,34.1365452,-87.8872628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marion,Florida,29.2101870,-82.0566251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marion,Indiana,39.7817436,-86.1384149,0,0,2,1,1,1,2,2,3,3,3,6,6,8,10,10
Marion,Mississippi,31.2307999,-89.8223957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marion,Ohio,40.5872053,-83.1607696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marion,Oregon,44.7504500,-122.9405200,0,0,0,0,0,0,1,1,1,1,1,2,2,3,3,3
Marion,South Carolina,34.0800850,-79.3625239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marion,Tennessee,35.1293712,-85.6227526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marion,West Virginia,39.5099471,-80.2433041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marlboro,South Carolina,34.6019975,-79.6786623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marquette,Michigan,46.4312528,-87.6415934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marshall,Alabama,34.2347589,-86.3198650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marshall,Illinois,41.0331461,-89.3447671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marshall,Indiana,41.3248671,-86.2617510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marshall,Iowa,42.0358398,-92.9987684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marshall,Mississippi,34.7622510,-89.5031233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marshall,West Virginia,39.8601492,-80.6610520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin,Florida,27.0880973,-80.3831733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin,Kentucky,37.8014711,-82.5131689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin,Minnesota,43.6743491,-94.5510494,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
Martin,Texas,32.3060677,-101.9511384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mason,Kentucky,38.5931765,-83.8249327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mason,Washington,38.6150400,-83.8098800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mason,West Virginia,38.7680169,-82.0248903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matagorda,Texas,28.6912300,-95.9675500,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Matanuska-Susitna Borough,Alaska,62.3157487,-149.5749123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mathews,Virginia,37.4392732,-76.3454472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maui,Hawaii,20.8595351,-156.5646068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maury,Tennessee,35.6169825,-87.0770305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maverick,Texas,28.7430112,-100.3142594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mayes,Oklahoma,36.3008942,-95.2319260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McClain,Oklahoma,35.0093484,-97.4441735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McCook,South Dakota,43.6743065,-97.3684216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McCracken,Kentucky,37.0478932,-88.7102874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McCreary,Kentucky,36.7369782,-84.4841408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McDonald,Missouri,36.6286794,-94.3483578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McDowell,North Carolina,35.6813947,-82.0486550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McHenry,Illinois,42.3262100,-88.2673100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2
McHenry,North Dakota,48.2345431,-100.6363092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McIntosh,North Dakota,46.1117685,-99.4412142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McKinley,New Mexico,35.5804969,-108.2614434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McLean,Illinois,40.4908761,-88.8473152,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
McLean,Kentucky,37.5290169,-87.2634060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McLean,North Dakota,47.5619375,-101.0094125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McLennan,Texas,31.5523403,-97.2018059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McMinn,Tennessee,35.4247877,-84.6174474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McNairy,Tennessee,35.1755063,-88.5636670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McPherson,Kansas,38.3916694,-97.6480773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mcduffie,Georgia,33.4795427,-82.4810625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mckean,Pennsylvania,41.8077199,-78.5681032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mclntosh,North Dakota,46.1117685,-99.4412142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meade,South Dakota,44.5667670,-102.7169964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meagher,Montana,46.5982123,-110.8856935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mecklenburg,North Carolina,35.2414779,-80.8308055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Mecklenburg,Virginia,36.6867770,-78.3594444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mecosta,Michigan,43.6408107,-85.3246212,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
Medina,Ohio,41.1404200,-81.8640200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Medina,Texas,29.3556382,-99.1100245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meigs,Tennessee,35.5080699,-84.8114150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Menard,Illinois,40.0273939,-89.8021561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mendocino,California,39.4402406,-123.3912784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Menifee,Kentucky,37.9413338,-83.5988016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Merced,California,37.1918743,-120.7177390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercer,Kentucky,37.8109414,-84.8743849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercer,New Jersey,40.2833191,-74.7015737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercer,North Dakota,47.2957485,-101.8365371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercer,Ohio,40.5399844,-84.6293595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercer,Pennsylvania,41.3021995,-80.2577334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercer,West Virginia,37.4055652,-81.1114323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meriwether,Georgia,33.0407873,-84.6884073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Merrimack,New Hampshire,43.2976535,-71.6801810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mesa,Colorado,39.1661600,-108.1388900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miami,Indiana,40.7694371,-86.0449588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miami,Ohio,40.0534488,-84.2289072,0,0,0,0,0,0,1,0,0,0,0,1,2,4,4,5
Miami-Dade,Florida,25.6141821,-80.5679083,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3
Middlesex,Connecticut,41.4630666,-72.5347041,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
Middlesex,Massachusetts,42.4855941,-71.3917913,0,0,0,0,0,0,0,1,1,1,1,1,4,5,5,6
Middlesex,New Jersey,40.5793600,-74.5006700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12
Midland,Michigan,43.6468649,-84.3881103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Midland,Texas,31.8693250,-102.0314523,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Mifflin,Pennsylvania,40.6103651,-77.6170541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milam,Texas,30.7863001,-96.9767480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miller,Georgia,31.1639441,-84.7306565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
